614569,40962,0,1,6274,,-1,0,0,FLASH,0x00,{\"_class\":\"java.util.HashMap\"},USD,1771113599999,0,0,0,0,-1,1771095460616,bav_game_session_001,,,-1,838,45450,,0,,0,614571,41750,0,614569,,1,True,1771095231403,64044,0,0,0,0
860167,40962,0,0,6274,,-1,0,0,FLASH,0x00,{\"_class\":\"java.util.HashMap\"},USD,1771545599999,0,0,0,0,-1,1771505042633,bav_game_session_001,,,-1,838,0,,3,,0,860168,0,0,860167,,4,True,1771503894030,66664,0,0,0,0
204808,40962,0,0,6274,,-1,0,0,FLASH,0x00,{\"_class\":\"java.util.HashMap\"},USD,1770940799999,0,0,0,0,-1,1770898417004,bav_game_session_001,,,-1,838,0,,0,,0,204809,0,0,204808,,1,True,1770832909317,99224,0,0,0,0
778248,40962,0,4,6274,,-1,0,0,FLASH,0x00,{\"_class\":\"java.util.HashMap\"},USD,1771459199999,0,0,0,0,-1,1771426736699,bav_game_session_001,,ACTIVE,122885,838,40,,2,,0,778249,160,0,778247,,2,True,1771426662738,66934,0,,0,0
778246,40962,0,5,6274,,-1,0,0,FLASH,0x00,{\"_class\":\"java.util.HashMap\"},USD,1771459199999,0,0,0,0,-1,1771426375888,bav_game_session_001,,CLOSED,122884,838,50,,1,,0,778247,40,0,778245,,1,True,1771426343058,66934,0,,0,0
40981,40962,0,0,6274,,-1,0,0,FLASH,0x00,{\"_class\":\"java.util.HashMap\"},USD,1770767999999,0,0,0,0,-1,1770724000819,bav_game_session_001,,,-1,838,0,en,0,,0,40982,0,0,40980,,0,True,1770723932288,100000,0,,0,0
204809,40962,0,0,6274,,-1,0,0,FLASH,0x00,{\"_class\":\"java.util.HashMap\"},USD,1770940799999,0,0,0,0,-1,1770915515228,bav_game_session_001,,,-1,838,0,,9,,0,614438,0,0,204808,,9,True,1770898429784,99224,0,,0,0
860169,40962,0,1,6274,,-1,0,0,FLASH,0x00,{\"_class\":\"java.util.HashMap\"},USD,1771545599999,0,0,0,0,-1,1771505119134,bav_game_session_001,,,-1,838,200,,0,,0,860170,0,0,860169,,1,True,1771505101023,66664,0,0,0,0
696324,40962,0,0,6274,,-1,0,0,FLASH,0x00,{\"_class\":\"java.util.HashMap\"},USD,1771459199999,0,0,0,0,-1,1771412982292,bav_game_session_001,,,-1,838,0,,0,,0,696325,0,0,696324,,1,True,1771412973023,63784,0,0,0,0
778243,40962,0,1,6274,,-1,0,0,FLASH,0x00,{\"_class\":\"java.util.HashMap\"},USD,1771459199999,0,0,0,0,-1,1771426116034,bav_game_session_001,,,-1,838,500,,1,,0,778244,0,0,778243,,2,True,1771422584069,67434,0,0,0,0
696322,40962,0,1,6274,,-1,0,0,FLASH,0x00,{\"_class\":\"java.util.HashMap\"},USD,1771286399999,0,0,0,0,-1,1771259180081,bav_game_session_001,,,-1,838,22300,,1,,0,696324,10510,0,614571,,1,True,1771258876852,60644,0,,0,0
778251,40962,0,5,6274,,-1,0,0,FLASH,0x00,{\"_class\":\"java.util.HashMap\"},USD,1771459199999,0,0,0,0,-1,1771427527155,bav_game_session_001,,CLOSED,122886,838,50,,1,,0,778252,20,0,778249,,1,True,1771427437126,67044,0,,0,0
40976,40962,0,0,6274,,-1,0,0,FLASH,0x00,{\"_class\":\"java.util.HashMap\"},USD,1770767999999,0,0,0,0,-1,1770723264494,bav_game_session_001,,,-1,838,0,en,0,,0,40977,0,0,40975,,0,True,1770722981032,100000,0,,0,0
778253,40962,0,5,6274,,-1,0,0,FLASH,0x00,{\"_class\":\"java.util.HashMap\"},USD,1771545599999,0,0,0,0,-1,1771496695067,bav_game_session_001,,CLOSED,122887,838,50,,1,,0,778254,0,0,778252,,1,True,1771496652381,67064,0,,0,0
778245,40962,0,5,6274,,-1,0,0,FLASH,0x00,{\"_class\":\"java.util.HashMap\"},USD,1771459199999,0,0,0,0,-1,1771426239996,bav_game_session_001,,CLOSED,122883,838,50,,1,,0,778246,220,0,778244,,1,True,1771426183580,66934,0,,0,0
